Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,112,12,T:System.Windows.Forms.Button,,,,,"this.cancelButton.Name = ""cancelButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,112,12,P:System.Windows.Forms.Control.Name,,,,,"this.cancelButton.Name = ""cancelButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,111,12,T:System.Windows.Forms.Button,,,,,"this.cancelButton.Location = new Point(0x131, 0x63);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,111,12,P:System.Windows.Forms.Control.Location,,,,,"this.cancelButton.Location = new Point(0x131, 0x63);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,T:System.Windows.Forms.AnchorStyles,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,T:System.Windows.Forms.AnchorStyles,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,T:System.Windows.Forms.AnchorStyles,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,T:System.Windows.Forms.AnchorStyles,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,T:System.Windows.Forms.Button,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,T:System.Windows.Forms.AnchorStyles,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,110,12,P:System.Windows.Forms.Control.Anchor,,,,,this.cancelButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,109,12,T:System.Windows.Forms.ComboBox,,,,,this.defaultActionComboBox.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,109,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.defaultActionComboBox.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,108,12,T:System.Windows.Forms.ComboBox,,,,,"this.defaultActionComboBox.Size = new Size(0x9c, 0x15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,108,12,P:System.Windows.Forms.Control.Size,,,,,"this.defaultActionComboBox.Size = new Size(0x9c, 0x15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,107,12,T:System.Windows.Forms.ComboBox,,,,,"this.defaultActionComboBox.Name = ""defaultActionComboBox"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,107,12,P:System.Windows.Forms.Control.Name,,,,,"this.defaultActionComboBox.Name = ""defaultActionComboBox"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,106,12,T:System.Windows.Forms.ComboBox,,,,,"this.defaultActionComboBox.Location = new Point(0x131, 0x8d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,106,12,P:System.Windows.Forms.Control.Location,,,,,"this.defaultActionComboBox.Location = new Point(0x131, 0x8d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,105,12,T:System.Windows.Forms.ComboBox,,,,,"this.defaultActionComboBox.Items.AddRange(new object[] { ""Ask for each file"", ""Overwrite all files"", ""Skip all files"", ""Rename existing files"", ""Rename new files"" });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,105,12,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"this.defaultActionComboBox.Items.AddRange(new object[] { ""Ask for each file"", ""Overwrite all files"", ""Skip all files"", ""Rename existing files"", ""Rename new files"" });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,105,12,P:System.Windows.Forms.ComboBox.Items,,,,,"this.defaultActionComboBox.Items.AddRange(new object[] { ""Ask for each file"", ""Overwrite all files"", ""Skip all files"", ""Rename existing files"", ""Rename new files"" });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,105,12,M:System.Windows.Forms.ComboBox.ObjectCollection.AddRange(System.Object[]),,,,,"this.defaultActionComboBox.Items.AddRange(new object[] { ""Ask for each file"", ""Overwrite all files"", ""Skip all files"", ""Rename existing files"", ""Rename new files"" });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,104,12,T:System.Windows.Forms.ComboBox,,,,,this.defaultActionComboBox.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,104,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.defaultActionComboBox.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,103,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.defaultActionComboBox.DropDownStyle = ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,103,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.defaultActionComboBox.DropDownStyle = ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,103,12,F:System.Windows.Forms.ComboBoxStyle.DropDownList,,,,,this.defaultActionComboBox.DropDownStyle = ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,103,12,T:System.Windows.Forms.ComboBox,,,,,this.defaultActionComboBox.DropDownStyle = ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,103,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.defaultActionComboBox.DropDownStyle = ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,103,12,P:System.Windows.Forms.ComboBox.DropDownStyle,,,,,this.defaultActionComboBox.DropDownStyle = ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,T:System.Windows.Forms.AnchorStyles,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,T:System.Windows.Forms.AnchorStyles,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,T:System.Windows.Forms.AnchorStyles,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,T:System.Windows.Forms.AnchorStyles,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,T:System.Windows.Forms.ComboBox,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,T:System.Windows.Forms.AnchorStyles,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,102,12,P:System.Windows.Forms.Control.Anchor,,,,,this.defaultActionComboBox.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,101,12,T:System.Windows.Forms.Label,,,,,"this.defaultActionLabel.Text = ""You can change the default action for all remaining files:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,101,12,P:System.Windows.Forms.Label.Text,,,,,"this.defaultActionLabel.Text = ""You can change the default action for all remaining files:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,100,12,T:System.Windows.Forms.Label,,,,,this.defaultActionLabel.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,100,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.defaultActionLabel.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,99,12,T:System.Windows.Forms.Label,,,,,"this.defaultActionLabel.Size = new Size(0x10f, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,99,12,P:System.Windows.Forms.Control.Size,,,,,"this.defaultActionLabel.Size = new Size(0x10f, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,98,12,T:System.Windows.Forms.Label,,,,,"this.defaultActionLabel.Name = ""defaultActionLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,98,12,P:System.Windows.Forms.Control.Name,,,,,"this.defaultActionLabel.Name = ""defaultActionLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,97,12,T:System.Windows.Forms.Label,,,,,"this.defaultActionLabel.Location = new Point(12, 0x90);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,97,12,P:System.Windows.Forms.Control.Location,,,,,"this.defaultActionLabel.Location = new Point(12, 0x90);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,96,12,T:System.Windows.Forms.Label,,,,,this.defaultActionLabel.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,96,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.defaultActionLabel.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,95,12,T:System.Windows.Forms.Button,,,,,this.renameNewButton.Click += new EventHandler(this.renameNewButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,95,12,E:System.Windows.Forms.Control.Click,,,,,this.renameNewButton.Click += new EventHandler(this.renameNewButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,94,12,T:System.Windows.Forms.Button,,,,,this.renameNewButton.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,94,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.renameNewButton.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,93,12,T:System.Windows.Forms.Button,,,,,"this.renameNewButton.Text = ""Rename New File"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,93,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.renameNewButton.Text = ""Rename New File"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,92,12,T:System.Windows.Forms.Button,,,,,this.renameNewButton.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,92,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.renameNewButton.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,91,12,T:System.Windows.Forms.Button,,,,,"this.renameNewButton.Size = new Size(0x9c, 0x17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,91,12,P:System.Windows.Forms.Control.Size,,,,,"this.renameNewButton.Size = new Size(0x9c, 0x17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,90,12,T:System.Windows.Forms.Button,,,,,"this.renameNewButton.Name = ""renameNewButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,90,12,P:System.Windows.Forms.Control.Name,,,,,"this.renameNewButton.Name = ""renameNewButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,89,12,T:System.Windows.Forms.Button,,,,,"this.renameNewButton.Location = new Point(0x131, 70);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,89,12,P:System.Windows.Forms.Control.Location,,,,,"this.renameNewButton.Location = new Point(0x131, 70);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,T:System.Windows.Forms.Button,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,88,12,P:System.Windows.Forms.Control.Anchor,,,,,this.renameNewButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,87,12,T:System.Windows.Forms.Button,,,,,this.renameExistingButton.Click += new EventHandler(this.renameExistingButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,87,12,E:System.Windows.Forms.Control.Click,,,,,this.renameExistingButton.Click += new EventHandler(this.renameExistingButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,86,12,T:System.Windows.Forms.Button,,,,,this.renameExistingButton.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,86,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.renameExistingButton.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,85,12,T:System.Windows.Forms.Button,,,,,"this.renameExistingButton.Text = ""Rename Existing File"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,85,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.renameExistingButton.Text = ""Rename Existing File"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,84,12,T:System.Windows.Forms.Button,,,,,this.renameExistingButton.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,84,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.renameExistingButton.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,83,12,T:System.Windows.Forms.Button,,,,,"this.renameExistingButton.Size = new Size(0x9c, 0x17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,83,12,P:System.Windows.Forms.Control.Size,,,,,"this.renameExistingButton.Size = new Size(0x9c, 0x17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,82,12,T:System.Windows.Forms.Button,,,,,"this.renameExistingButton.Name = ""renameExistingButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,82,12,P:System.Windows.Forms.Control.Name,,,,,"this.renameExistingButton.Name = ""renameExistingButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,81,12,T:System.Windows.Forms.Button,,,,,"this.renameExistingButton.Location = new Point(0x131, 0x29);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,81,12,P:System.Windows.Forms.Control.Location,,,,,"this.renameExistingButton.Location = new Point(0x131, 0x29);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,T:System.Windows.Forms.Button,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommonDialogs\CommonDialogs.csproj,File,CommonDialogs\FileAlreadyExistsDialog.cs,80,12,T:System.Windows.Forms.AnchorStyles,,,,,this.renameExistingButton.Anchor = AnchorStyles.Right | AnchorStyles.Top;
